"chr","pos","endsratio","cmedian","strandFisherP","badQualFrac","logLikelihood","indelsMean","label"
"11",111385466,0.2857,3,1,0.5714,8.592069,0.143,"technical_artifact"
"11",117265561,0.2353,2,0.69791,0.05882,42.8698,0,"technical_artifact"
"11",117863893,0.4,2,0.73844,0.4,4.461213,0,"true_variant"
"11",118773105,0.875,2,0.00049,0.125,20.52164,0,"true_variant"
"11",118827899,0.7333,2,0.02794,0.1333,14.730073,0,"technical_artifact"
"12",250282,0.2857,2,0.0056,0.2143,13.039466,0,"technical_artifact"
"12",330742,0.8,2,0.17413,0.1,13.543192,0,"true_variant"
"12",6933730,0.5333,2,0.0766,0.2667,12.203086,0,"technical_artifact"
"12",31242232,0.8,1,0.85858,0.6,8.854626,0,"true_variant"
"12",46318571,0.6111,1,0.00013,0.05556,14.127361,0,"true_variant"
"12",49691190,0,1,0.63171,0,4.510861,0,"technical_artifact"
"12",51868960,0.6957,1,0,0.1957,43.340793,0,"technical_artifact"
"12",56487711,0.6111,2,0.0365,0.2778,18.847747,0,"technical_artifact"
"12",57112395,0.5,1,0.13682,0.3,5.327506,0,"technical_artifact"
"12",57849937,0.7213,2,0,0.4262,68.95319,0,"true_variant"
"12",57849943,0.5412,2,0,0.3882,114.231062,0,"true_variant"
"12",57870605,0.8889,2,0.63637,0.2222,7.438553,0,"technical_artifact"
"12",100660812,0.7895,2,0.007,0.4737,19.397716,0.0526,"true_variant"
"12",117923573,0.25,2,1,0.25,4.695939,0,"technical_artifact"
"12",122213047,0.5909,1.5,0.95756,0.1364,26.729169,0,"true_variant"
"12",122287733,0.5,2,0.54757,0.125,10.690511,0,"true_variant"
"12",123428868,0.5455,2,0.05404,0.4545,19.950024,0,"technical_artifact"
"12",130922908,0.3462,1,0,0.1154,31.401512,0,"technical_artifact"
"13",19989405,0,2,0.8348,0.75,23.350365,0,"technical_artifact"
"13",19989406,0,2,0.86333,0.7273,19.581441,0,"technical_artifact"
"13",20134757,0.1053,2,0.23787,0.3684,41.366371,0,"technical_artifact"
"13",20134758,0.1053,2,0.21856,0.3684,41.671974,0,"technical_artifact"
"13",21295920,0.7808,1,0,0.0411,98.730269,0,"true_variant"
"13",30091942,0.4,2,0.36478,0.2,11.310542,0,"technical_artifact"
"13",44543725,0,1,0.87937,0.3333,5.406038,0,"technical_artifact"
"13",113975820,0.6552,1,0,0.1034,25.036796,0,"technical_artifact"
"14",24626623,0.25,1,0.63904,0,5.849447,0,"technical_artifact"
"14",100835602,1,2,1,0.2,6.729401,0,"true_variant"
"15",22332432,0.5833,2.5,0.22429,0.25,22.84584,0.833,"technical_artifact"
"15",62535790,0.6667,5,0.39286,0.6667,4.782743,0,"technical_artifact"
"15",83808046,1,2,0.26573,0.25,5.428166,0,"technical_artifact"
"15",93609384,0.25,1,0.77143,0,7.656733,0,"technical_artifact"
"16",830855,0.3023,2,0.71528,0.2907,207.444653,0,"technical_artifact"
"16",1261924,0.8485,1,0,0.2121,102.730174,0,"technical_artifact"
"16",1797302,0.3333,1,0.86431,0,4.664846,0,"technical_artifact"
"16",2105339,0.7647,2,0.23135,0.4706,18.588023,0,"true_variant"
"16",2331576,0.6,3,0.54494,0.2,4.965463,0,"true_variant"
"16",2474608,0.3333,1,0.67447,0,5.842437,0,"technical_artifact"
"16",3107154,0.46,1,0,0.04,46.345469,0,"technical_artifact"
"16",4390299,0.7941,2,0.55864,0.2941,45.338803,0,"true_variant"
"16",19592996,0.9,2,0.13401,0.1,9.597309,0,"true_variant"
"16",21817457,0,2,0.84901,1,5.28896,0,"technical_artifact"
"16",47621675,0.3333,1,0.88619,0,5.141787,0,"technical_artifact"
"16",56509445,0.8824,2,0.68014,0.2353,24.49311,0.0588,"true_variant"
"16",56936434,0.7857,2,0.01807,0.07143,17.951592,0,"true_variant"
"16",67440109,0.3333,1,0.75467,0,5.535762,0,"technical_artifact"
"16",70182499,0.2,2,0.73109,0.4,11.154606,0,"technical_artifact"
"16",81303687,0.1316,1,0.01383,0.07895,47.01047,0,"true_variant"
"16",87447957,0.1875,2,0.89565,0.2396,100,0,"technical_artifact"
"17",2237984,0.4737,2,1e-05,0.4737,23.300797,0,"technical_artifact"
"17",4497075,0.3333,3.5,0.72561,0.5,7.475259,0,"true_variant"
"17",7829178,0.5556,2,0.34598,0.3333,10.067533,0,"true_variant"
"17",7829184,0.65,2,0.0134,0.35,25.705136,0,"true_variant"
"17",8216393,0.7619,2,0.03858,0,23.994436,0,"technical_artifact"
"17",28849348,0.7417,1,0,0.05298,100,0.0132,"technical_artifact"
"17",31324363,0.55,2,0.86667,0.05,36.240957,0.1,"technical_artifact"
"17",31324364,0.5263,2,0.87898,0.05263,33.698556,0.105,"technical_artifact"
"17",36091861,0.5,2,0.90062,0.3333,9.092116,0,"technical_artifact"
"17",36865486,0.4834,2,0,0.2781,100,0.00662,"true_variant"
"17",38430100,0.72,2,0,0.16,28.237886,0,"true_variant"
"17",38856512,0.646,1,0,0.08075,100,0,"true_variant"
"17",39674987,0.6,2,0,0.2286,33.840303,0,"true_variant"
"17",40849274,0.1538,2,0.25467,0.3846,6.746082,0.0769,"technical_artifact"
"17",42427767,0.64,2,3e-05,0.28,23.495657,0,"technical_artifact"
"17",45234298,1,2,0.40583,1,4.544021,0,"technical_artifact"
"17",45247328,0.5625,1,0.08756,0.8125,28.289208,0,"technical_artifact"
"17",55183771,0.68,1,0.03585,0.32,50.606848,0,"technical_artifact"
"17",56435433,0.3014,1,0,0.06849,86.704732,0.0137,"technical_artifact"
"17",72832120,0.7938,2,0,0.1237,132.084442,0.0103,"true_variant"
"17",76800004,0.5625,1,0.001,0.0625,16.353417,0,"technical_artifact"
"17",80018719,0.3,2,0.18426,0.1,4.773126,0,"true_variant"
"19",1230779,0.2,1,0.52252,0.1,9.559721,0,"true_variant"
"19",1433855,0.5,2,0.56957,0.3571,17.057552,0,"true_variant"
"19",1483509,0.7059,2,0.14228,0.2353,19.192095,0,"true_variant"
"19",1816627,0.75,3,0.16387,0.75,4.039034,0,"true_variant"
"19",7569163,0.6923,2,0.00015,0.3077,29.030056,0.0385,"true_variant"
"19",10078043,0.3333,1,0.58824,0,6.910494,0,"technical_artifact"
"19",10940985,0.6491,1,0,0.1053,77.126966,0,"technical_artifact"
"19",11221396,0.1667,1,0.86649,0,9.766034,0,"true_variant"
"19",11493728,0.6,1,0.26922,0,4.029842,0,"technical_artifact"
"19",13248046,0.3043,1,0.27898,0.3043,29.996892,0.0435,"technical_artifact"
"19",14038862,0.7333,2,0.67769,0.2,15.949944,0,"technical_artifact"
"19",14269860,0.3333,2,0.49769,0.1667,11.632082,0,"technical_artifact"
"19",15465905,0.3333,1,0.64674,0,10.037663,0,"technical_artifact"
"19",16240249,0.3548,1,0.65861,0.06452,43.430296,0,"true_variant"
"19",16318814,0.6506,2,4e-05,0.3133,121.072581,0,"true_variant"
"19",17535839,0.1111,2,0.74364,0.2222,20.671554,0.0556,"true_variant"
"19",20026064,0.3182,2,0.60481,0.2273,35.705205,0,"technical_artifact"
"19",33695616,0.3333,1,0.00421,0,17.629947,0,"technical_artifact"
"19",36271990,0.7143,4,0.05032,0.5714,6.979206,0,"technical_artifact"
"19",36278842,0.6667,1,0.55349,0.1667,5.482663,0,"true_variant"
"19",36398299,0.3333,2,0.45934,0.2222,4.165778,0,"technical_artifact"
"19",39068768,0.2857,1,0.13523,0.2857,8.949518,0,"technical_artifact"
"19",41737237,0.4,1,0.99755,0.2,5.508751,0,"technical_artifact"
"19",42507467,0.9048,2,0.01412,0.04762,26.043211,0,"true_variant"
"19",42798067,0.4677,2,0,0.2419,67.441695,0.0161,"technical_artifact"
"19",44946983,0.9412,2,0.00084,0.1765,18.783758,0,"true_variant"
"19",47775003,0.2143,2,1,0,32.516814,1,"technical_artifact"
"19",54613343,0.2857,2,1,0.2857,6.827403,0,"true_variant"
"2",37304157,0.2609,1,0.63859,0.04348,36.969104,0,"technical_artifact"
"2",37353603,0.2727,1,0.05177,0,23.396111,0,"true_variant"
"2",70439945,0.7879,2,0.00782,0.1818,39.140652,0,"technical_artifact"
"2",218938107,0,1,0.77311,0,5.988906,0,"technical_artifact"
"2",219602742,0.6596,1,0,0,54.457458,0,"true_variant"
"2",233744134,0,2,0.80281,0.5,10.548596,1,"technical_artifact"
"2",241683392,0.3645,1,0,0.05607,139.869099,0,"true_variant"
"2",242130545,0.3684,1,0.00509,0.1228,65.117025,0.0175,"true_variant"
"20",3215327,0.2143,1,0.31832,0.03571,53.509218,0,"true_variant"
"20",8130937,0.3846,1,0.71509,0.03846,57.398209,0,"true_variant"
"20",25436382,0.7021,1,0,0.03191,89.911852,0,"technical_artifact"
"20",31292314,0.6667,2,0.98571,0,6.692764,0,"technical_artifact"
"20",32026682,0.4805,1,0,0.06494,91.922191,0,"technical_artifact"
"20",39984611,0.42,2,0,0.06,65.376725,0,"technical_artifact"
"20",39984623,0.6379,1,0,0.03448,76.053895,0,"true_variant"
"20",42331249,0.7647,1,0,0.02353,90.721156,0,"technical_artifact"
"20",42788410,0.8,2,0.00708,0.3333,37.683004,0.0333,"technical_artifact"
"20",46279836,0.375,2,0.6054,0,12.253089,0.25,"technical_artifact"
"20",47770463,1,1,0.49384,0.25,5.847342,0,"technical_artifact"
"20",61522485,0.75,1,0.00104,0.02083,62.117975,0,"true_variant"
"21",9768984,0.0909,2,0.64404,0.3636,26.715884,0.0909,"technical_artifact"
"21",14439185,0,2,0.17117,1,5.913595,0,"technical_artifact"
"21",45092174,0.5641,2,0.2669,0.07692,53.832215,0,"true_variant"
"22",19839545,0.7143,2,0.00109,0,27.562106,0,"true_variant"
"22",23991514,0.3333,1,0.57193,0,5.430964,0,"technical_artifact"
"22",29664456,0.3846,1,1,0,15.796666,0,"true_variant"
"22",31674227,0.4314,1,0,0.03922,42.137953,0,"technical_artifact"
"22",43089751,0.2857,2,0.91638,0.2857,6.113151,0,"true_variant"
"22",50694013,0.625,2,3e-05,0.5,27.641193,0.0417,"true_variant"
"3",4715021,0.8333,2,0.0037,0.08333,45.067256,0,"technical_artifact"
"3",15495429,0.3333,1,0.85461,0,5.430964,0,"technical_artifact"
"3",49723687,0.5714,2,0.78643,0.5714,15.31688,0,"technical_artifact"
"3",52526395,0.641,1,0.03711,0,42.270973,0,"technical_artifact"
"3",114027084,0.75,2.5,0.96154,0.25,7.032226,0.75,"technical_artifact"
"3",121206234,0.9118,1,0.05605,0.05882,46.929024,0,"true_variant"
"3",126730864,0.2564,1,1e-05,0.1026,45.578248,0,"true_variant"
"3",129269648,0,1,0.84427,0,5.954656,0,"technical_artifact"
"3",167507127,0.625,1.5,0.00583,0.25,4.86351,0,"technical_artifact"
"3",184091102,0,1,0.61353,0,6.393195,0,"true_variant"
"4",946310,0.2857,1,0.10474,0.3333,23.977891,0.0476,"technical_artifact"
"4",3205844,0.2222,1,0.2813,0,15.253807,0,"technical_artifact"
"4",69107566,0.25,2,0.90909,0.25,4.919446,0,"technical_artifact"
"4",70066376,0.1875,1,0.65086,0.3672,100,0,"true_variant"
"4",73956883,0.746,1,0,0.07937,83.799569,0,"true_variant"
"4",81123031,0.64,1,0.99368,0.08,51.477591,0,"technical_artifact"
"4",141448595,0.8,2,0.04154,0.2,5.036202,0,"technical_artifact"
"4",146806776,1,2,0.91176,1,6.028274,0,"technical_artifact"
"4",187005228,0.8571,2,0.00474,0.07143,36.30224,0,"true_variant"
"5",2752771,0.1379,1,0,0.03448,26.114204,0,"technical_artifact"
"5",70988402,0.3333,1,0.67656,0,4.886486,0,"technical_artifact"
"5",112403786,0.5333,1,0.00967,0,17.608716,0,"true_variant"
"5",129070822,0.6667,1,0.95582,0,5.265884,0,"technical_artifact"
"5",148637828,0.8333,1,0.99998,0.1667,15.571284,0,"technical_artifact"
"5",149206120,0.1667,2,0.89091,0,6.676653,0,"true_variant"
"5",167988433,0.4,1,0.55363,0.4,6.618979,0,"technical_artifact"
"5",169508898,0.75,1,0.00247,0.15,27.453665,0,"true_variant"
"5",172190205,0,2,0.87174,0.5714,15.181679,0,"technical_artifact"
"5",172190214,0,2,0.97876,0.5714,15.896221,0,"technical_artifact"
"5",176295365,0.3333,1,0.99798,0,4.399822,0,"technical_artifact"
"5",176935333,0,1,0.40394,0,18.759559,0,"true_variant"
"6",2892298,0.1818,2,1,0.1818,15.126016,0,"true_variant"
"6",10410434,0.8636,2,0.00035,0.3636,27.709539,0,"true_variant"
"6",12514238,0.5,1.5,1,0.25,8.380633,0.25,"technical_artifact"
"6",29977024,0.4815,2,0.21532,0.5556,58.514588,0,"technical_artifact"
"6",30139829,0.3333,1,0.68391,0,6.1456,0,"technical_artifact"
"6",39880049,0.3704,2,0.00098,0.2963,30.186356,0,"true_variant"
"6",84290141,0.9091,1,0.99605,0.1818,4.005624,0,"technical_artifact"
"6",136710664,0.7857,2,0.00287,0.07143,14.116003,0.357,"technical_artifact"
"6",165746431,0.75,2,1,0.25,5.244381,0,"true_variant"
"6",165848824,0.625,1,0.18065,0,19.39404,0,"technical_artifact"
"7",23353160,0.2143,1,0.381,0,25.16631,0,"technical_artifact"
"7",40234742,1,1,0.89362,0,6.500815,0,"true_variant"
"7",55832651,0.5,2,0.79509,0.375,17.673587,0,"true_variant"
"7",61821964,0.5833,2,0.37028,0.5833,28.01649,0,"true_variant"
"7",61969488,0.25,1,0.69179,0,5.170116,0,"technical_artifact"
"7",75028240,0.0952,2,0.0124,0.5476,92.818345,0,"technical_artifact"
"7",91509448,0.7778,1,0.78791,0,20.114355,0,"true_variant"
"7",100225803,0.5135,2,9e-05,0.4595,51.056905,0.027,"true_variant"
"7",106898908,0.4,2,1,0,7.890394,0.2,"technical_artifact"
"7",114303581,0.3077,1,0.95158,0.07692,24.04513,0,"true_variant"
"7",123594550,0.3333,1,0.72497,0,19.850921,0,"true_variant"
"7",128587363,0.8333,1,0.98549,0.1667,12.438692,0,"technical_artifact"
"7",130353847,0.3647,1,0,0.02353,96.676697,0,"true_variant"
"7",135376187,0,2.5,0.60094,0.25,4.731914,0,"true_variant"
"7",138126219,0.8182,1,0.36428,0.1818,21.080548,0,"technical_artifact"
"7",142008352,0.3333,2,0.97794,0.3333,6.992046,0,"true_variant"
"7",143815957,0.1923,1,0.05777,0.2692,173.204815,0.103,"technical_artifact"
"7",151932897,0.2195,1,0.00277,0.439,190.488311,0,"true_variant"
"7",157874120,0.6667,1,0.99765,0,5.482299,0,"technical_artifact"
"8",2806938,1,3,0.98246,0.3333,6.833776,0.667,"true_variant"
"8",2806939,1,3,0.98246,0.3333,6.633974,0.667,"true_variant"
"8",10555216,0.6905,2,0.00048,0.2262,90.978511,0,"technical_artifact"
"8",21938616,0.7778,2,0.01204,0.2222,10.635491,0,"technical_artifact"
"8",24251567,0,1,0.83975,0,6.256837,0,"technical_artifact"
"8",37623087,0.7805,1,0,0.08537,89.689076,0.0122,"technical_artifact"
"8",71050381,0,1,0.92336,0,5.482299,0,"technical_artifact"
"8",113702204,0.2712,1,0.22871,0,100,0,"true_variant"
"8",120744193,0.7,1,0.00033,0.03333,31.597265,0,"technical_artifact"
"8",130764085,0.4762,2,4e-05,0.2619,43.520353,0,"technical_artifact"
"8",144811231,0.6761,2,0,0.1268,95.654404,0,"true_variant"
"8",145806575,0.3333,1,0.89216,0,6.910494,0,"technical_artifact"
"9",20346392,0.5,2.5,1,0,4.005624,0,"technical_artifact"
"9",32635283,0.6019,1,0,0,141.620008,0,"true_variant"
"9",99154801,0.4444,1,0.01074,0.02778,38.97753,0,"technical_artifact"
"9",102590642,0.75,1,0.87073,0,4.019613,0,"technical_artifact"
"9",123675835,0.8214,1,0.02841,0.25,39.037323,0,"true_variant"
"9",127287171,0.6667,1,0.83179,0,4.32138,0,"technical_artifact"
"9",127965252,0,1,0.88864,0,5.428678,0,"technical_artifact"
"9",131020223,0.7273,1,0.58818,0.09091,5.896871,0,"true_variant"
"9",136218088,0.6667,1,0.90564,0,5.482299,0,"technical_artifact"
"X",12516790,0.6667,2,0.13848,0.1667,6.241838,0.167,"technical_artifact"
"X",15677315,0.3333,2,1,0,4.258462,0,"technical_artifact"
"X",24807159,0.3947,1,0.00243,0.6842,197.283429,0,"technical_artifact"
"X",41607785,0.25,1,0.92978,0,8.779333,0,"technical_artifact"
"X",48013996,0,1,1,0.4,11.859347,0,"technical_artifact"
"X",48858653,0.5385,1,0.47725,0.07692,12.280512,0,"technical_artifact"
"X",53459221,0.25,1,0.75827,0.25,6.88095,0,"technical_artifact"
"X",55515298,0.4,1,0.60275,0,8.285863,0,"technical_artifact"
"X",153048648,0.4286,2,0.02169,0.2143,25.666778,0,"true_variant"
"X",153678173,0.3721,1,0,0.1395,40.938788,0,"true_variant"
"1",2523129,0.5455,2,1,0.3636,13.50332,0,"true_variant"
"1",9118314,0.3333,1,0.97111,0,5.35141,0,"technical_artifact"
"1",10478848,0.3333,1,1,0,4.127943,0.333,"technical_artifact"
"1",24124693,0.8333,1,0.04929,0.5,5.999704,0,"true_variant"
"1",27706584,0.5,1.5,0.00045,0.1667,22.501706,0,"technical_artifact"
"1",43916128,0.3929,1,3e-05,0.07143,33.877831,0,"true_variant"
"1",44457973,0.3611,2,0.00019,0.05556,47.819667,0,"true_variant"
"1",53683817,0.5556,1,0.12978,0.1111,10.834445,0,"true_variant"
"1",61872279,0.6667,1,0.10564,0.6667,7.972469,0.167,"technical_artifact"
"1",89294817,0.5,1,0.7665,0,8.618346,0,"technical_artifact"
"1",107600308,0.3636,1,2e-05,0.04545,28.523492,0,"true_variant"
"1",121484796,0.3478,3,0.40544,0.4783,14.61534,0.0435,"technical_artifact"
"1",145281780,0.3333,1,0.6679,0.2222,39.233985,0,"true_variant"
"1",145532054,0.3333,2,0.97699,0.05556,31.143199,0,"technical_artifact"
"1",154227292,0.9,1,0.9396,0,13.7134,0,"technical_artifact"
"1",154304168,0.9091,2,0.71524,0,10.754526,0,"technical_artifact"
"1",154897567,0.814,2,0,0.2791,53.019949,0.0233,"true_variant"
"1",167024106,0.5714,2,1,0.1429,7.029109,0,"true_variant"
"1",167871297,0.6842,2,0.16454,0.3684,16.748589,0.105,"technical_artifact"
"1",202123259,0.5385,2,0.52749,0,12.942934,0,"true_variant"
"1",205549757,0.6,2,0.00558,0.2857,44.004285,0,"true_variant"
"1",205549763,0.6857,2,0.00881,0.4,44.39274,0,"true_variant"
"1",209796305,0.4366,1,0,0.01408,88.083651,0,"true_variant"
"1",236917155,0.5263,2,0.09824,0.4211,20.559929,0.0526,"true_variant"
"1",236917161,0.6429,2,0.00414,0.3095,55.800127,0.0238,"true_variant"
"10",73050762,0.5789,2,0,0.2982,157.525758,0,"true_variant"
"10",74898993,0.3333,2,1,0.3333,4.084284,0.333,"true_variant"
"10",76748715,0.3478,2,1,0.1739,29.9306,0,"true_variant"
"10",80127304,0,1,0.82375,0,6.245388,0,"technical_artifact"
"10",98808613,0.7,2,0.70228,0.4,8.093886,0.6,"true_variant"
"10",99126427,0.4091,2,0.00769,0.04545,26.056799,0.0455,"true_variant"
"10",104835916,0.3333,1,0.68378,0,5.416187,0,"technical_artifact"
"10",123903009,0.7692,1,0.52035,0.3846,20.477007,0.0769,"technical_artifact"
"10",130262797,0,2,0.5115,0.3333,12.040428,0,"technical_artifact"
"10",135013095,0.4167,1,0.01123,0.1667,11.484481,0,"true_variant"
"11",1606186,0.675,2,3e-05,0.475,48.073501,0.075,"technical_artifact"
"11",1606231,0.3889,1,0.33435,0.3333,16.758411,0,"technical_artifact"
"11",6472147,0.3333,3,0.00039,0.1333,16.845047,0.0667,"true_variant"
"11",17099122,0.4444,1,0.09483,0.1111,8.578875,0,"technical_artifact"
"11",31531388,0.1667,1,0.90439,0,10.060967,0,"technical_artifact"
"11",45923421,0.2581,1,0.87444,0.09677,33.621926,0,"true_variant"
"11",47213027,0.2857,1,0,0,57.998725,0,"true_variant"
"11",47510410,0.4,1,0,0.1143,30.220125,0,"technical_artifact"
"11",59623551,0.4167,2,0.2869,0.5,13.551441,0.167,"true_variant"
"11",64606389,0.6667,2,0.08875,0.08333,15.858245,0,"technical_artifact"
"11",65396240,1,1.5,0.24967,0.1667,9.360708,0,"true_variant"
"11",71715059,0.6296,2,1e-05,0.2963,28.679821,0.148,"technical_artifact"
"11",71850070,0.5714,1,0.93389,0.4286,18.45472,0,"true_variant"
"11",71906425,0.6623,1,0,0.01299,77.392901,0,"technical_artifact"
"11",71945564,1,2,0.00821,0.2222,9.606055,0,"technical_artifact"
"11",73372728,0.3846,1,1,0,4.430379,0,"technical_artifact"
"11",73620592,0.7143,1,0.27649,0.1429,29.960515,0,"true_variant"
"11",108121426,1,2,0.16025,0,12.77036,0.111,"technical_artifact"
"11",111368994,0.25,1,0.8206,0,4.168349,0,"true_variant"
"11",111385466,0.5556,2,0.99888,0.4444,10.081081,0.111,"technical_artifact"
"11",114383804,0.6667,1,0.77555,0,5.649835,0,"technical_artifact"
"11",115049221,0.6667,1,1,0,4.353098,0.333,"true_variant"
"11",117265557,0.25,1,0.89116,0,17.78828,0,"true_variant"
"11",117265561,0.2,2,0.78056,0.1,20.534295,0,"technical_artifact"
"11",117863893,0.6667,2,1,0.1111,10.680726,0,"true_variant"
"11",118773105,0.8182,2,0.00142,0.09091,15.659488,0,"true_variant"
"11",118827899,0.5625,2,0.05759,0.4375,16.392541,0,"technical_artifact"
"12",250282,0.4231,2,0.00124,0.2692,29.593775,0,"technical_artifact"
"12",330742,0.8571,1,0.25986,0.1429,7.781049,0,"true_variant"
"12",1996148,0,1,0.79235,0,5.59154,0,"technical_artifact"
"12",6933730,0.6667,1,0.01835,0.1333,14.653552,0,"technical_artifact"
"12",31242218,0.4444,2,0.17723,0.5556,17.547801,0,"technical_artifact"
"12",31242232,0.3333,2,0.24228,0.5833,25.034671,0,"true_variant"
"12",46245481,0.25,1,0.73359,0.05,84.780368,0,"technical_artifact"
"12",46318571,0.7,1,7e-05,0.1,17.368054,0.05,"true_variant"
"12",48360947,0.8333,1,0.78354,0,8.152292,0,"technical_artifact"
"12",50190288,0,1,0.62858,0,4.738795,0,"technical_artifact"
"12",51868960,0.6818,2,0,0.06818,44.067817,0,"technical_artifact"
"12",56487711,0.5,1.5,0.15407,0.1,8.086588,0,"technical_artifact"
"12",57112395,0.3846,1,0.00867,0.3077,12.718565,0.0769,"technical_artifact"
"12",57849937,0.8644,2,0,0.4576,71.635344,0,"true_variant"
"12",57849943,0.6557,2,0,0.3443,68.342158,0,"true_variant"
"12",57870605,0.5,2,0.72017,0.1667,5.433221,0,"technical_artifact"
"12",100660812,0.7188,3,0.00394,0.8125,39.288894,0.0938,"true_variant"
"12",104712870,0.75,2,0.94729,0,6.866078,0,"technical_artifact"
"12",112846063,0.5278,1,0.08892,0.1111,45.405988,0,"true_variant"
"12",117923573,0.8571,1,0.60931,0,10.369475,0,"technical_artifact"
"12",119145421,0.25,2.5,0.86565,0.5,8.065773,0,"technical_artifact"
"12",122213047,0.75,2,0.96849,0.1667,13.548459,0,"true_variant"
"12",123351847,0,1,0.77336,0,5.364358,0,"technical_artifact"
"12",123351891,1,3,0.17911,0,15.879097,0,"true_variant"
"12",123428868,0.381,3,0.07897,0.4286,21.007258,0,"true_variant"
"12",130922908,0.4667,1,0.00046,0,16.913345,0,"true_variant"
"13",19624103,0.2381,1,0.27948,0.1667,90.012588,0,"true_variant"
"13",20134757,0.0667,2,0.72128,0.2667,34.351936,0,"true_variant"
"13",20134758,0.0667,2,0.75131,0.2667,33.328369,0,"true_variant"
"13",22300150,0,3,0.55865,0.6,11.222464,0,"technical_artifact"
"13",28931560,0.4286,2,1,0.1429,9.644029,0,"true_variant"
"13",30091942,0.2727,2,0.36161,0.1818,12.047893,0,"technical_artifact"
"13",96743860,1,1,1,0.5,5.496902,0,"technical_artifact"
"13",113975820,0.5263,2,1e-05,0.1053,14.129521,0,"technical_artifact"
"14",24795033,0.6667,1,0.59947,0,5.62036,0,"technical_artifact"
"14",78234778,0.125,2,0.40588,0.375,15.551839,0.25,"technical_artifact"
"15",22332432,0.6364,2,0.20525,0.2727,19.801211,0.818,"technical_artifact"
"15",33936693,0.3333,1,0.75801,0,5.159719,0,"technical_artifact"
"15",41804400,0.3333,1,0.63503,0,6.028274,0,"technical_artifact"
"15",63128228,0,1,0.88829,0,5.913595,0,"technical_artifact"
"15",83808046,1,2,0.11681,0.3333,8.755912,0,"technical_artifact"
"16",830855,0.2333,2,0.73625,0.1833,128.024243,0,"technical_artifact"
"16",1261924,0.916,1,0,0.1933,110.607941,0.0252,"technical_artifact"
"16",2105339,0.8,2,0.81942,0.2667,15.656005,0,"true_variant"
"16",2331576,1,3,0.87931,0.2857,8.20566,0,"true_variant"
"16",3107154,0.4921,1,0,0.03175,65.801841,0,"technical_artifact"
"16",4310225,0.7059,2,0.00356,0.3529,22.283595,0,"true_variant"
"16",4390299,0.92,3,0.38723,0.36,27.756302,0,"true_variant"
"16",19592996,0.9286,1.5,0.34165,0.1429,16.016324,0,"true_variant"
"16",20355514,0.625,2,0.18823,0.125,4.531262,0,"technical_artifact"
"16",21817457,0.1111,2,0.9266,0.4444,18.80629,0,"technical_artifact"
"16",33238008,0,2,0.94286,0,4.3975,0,"technical_artifact"
"16",46392046,0.5556,1,0.41809,0.2222,11.603469,0,"technical_artifact"
"16",46407708,0.6,2,0.75686,0.6,4.477844,0,"technical_artifact"
"16",48201055,0.2,1,1,0.2,6.867149,0,"true_variant"
"16",56509445,0.7917,2,0.48226,0.25,41.642468,0.125,"true_variant"
"16",57246998,0.2419,1,0.37537,0.01613,155.259345,0,"true_variant"
"16",81303687,0.186,1,0.02566,0.06977,57.69051,0,"true_variant"
"16",87447957,0.1707,2,0.83198,0.2561,166.443211,0,"technical_artifact"
"17",2237984,0.6,2,0,0.48,32.100916,0,"true_variant"
"17",7829178,0.5714,3,0.00581,0.5,19.677207,0.0714,"true_variant"
"17",8216393,0.6364,2,0.03289,0.1818,10.625794,0,"technical_artifact"
"17",17697096,0.5,1,0.71453,0,5.982514,0,"technical_artifact"
"17",22261562,0.2143,2,0.55944,0.7143,14.235715,0,"true_variant"
"17",28849348,0.8175,1,0,0.05556,152.235662,0,"technical_artifact"
"17",31324363,0.3846,2,1,0,57.875816,0.0769,"true_variant"
"17",31324364,0.36,2,1,0.04,44.855323,0.08,"technical_artifact"
"17",36091861,0.6429,2,0.86645,0.1429,11.33347,0,"technical_artifact"
"17",38430100,0.875,1.5,0.0052,0.0625,13.513002,0,"true_variant"
"17",38856512,0.5986,1,0,0.08844,100,0,"true_variant"
"17",39674987,0.76,1,4e-05,0.16,22.460102,0,"true_variant"
"17",40849274,0.3571,2,0.18164,0.3571,8.934459,0,"technical_artifact"
"17",42427767,0.6667,1.5,0.0011,0.3333,11.347573,0,"technical_artifact"
"17",45234298,0.5,2,0.08433,1,5.487493,0,"technical_artifact"
"17",45247328,0.4,1,0.07025,0.8,16.387402,0,"technical_artifact"
"17",55183771,0.8421,1,0.43038,0.2105,37.212879,0,"technical_artifact"
"17",56435433,0.375,1,0,0.05,39.516458,0,"technical_artifact"
"17",72832120,0.7821,2,0,0.1795,100.565457,0.0385,"true_variant"
"17",76449551,0.1667,1,0.76541,0,10.582311,0,"technical_artifact"
"17",76800004,0.6667,1,0.16037,0.1111,7.507388,0,"technical_artifact"
"17",80018719,0.3077,2,0.00698,0,13.729978,0,"technical_artifact"
"18",29480836,0.6667,1,1,0.3333,5.669282,0,"true_variant"
"19",1483509,0.9286,2,0.38616,0.1429,17.982744,0,"true_variant"
"19",1816627,0.8,3,0.21692,0,5.399276,0,"technical_artifact"
"19",7569163,0.5,2.5,0.0687,0.25,6.142123,0,"true_variant"
"19",10106940,0.5,1,0.92382,0,4.317823,0,"technical_artifact"
